,overall_ans,overall_severity,X
224,0,0.0,Q: Are you wearing the p<br>A: I'm not wearing
225,0,0.0,Q: Do you have a boyfriend?<br>A: yess (:
226,0,0.0,Q: can you come to my party tonightt ??<br>A: who iss thiiis ???
227,0,0.0,Q: damn. i hate shiiiit talkers on formspringgg. i thought it was just a random question site thing<br>A: ahaha thankss kidd ndd yeah i knoo reallyy huh...theeree soo stupidd there to scaredd to sayy anythingg too myy face
228,0,0.0,Q: i heart<3 youu.<br>A: ahahah ii loveeee yuuuu moreee(:
229,0,0.0,Q: i lovee joiee<3<br>A: ii lovee yuuu moree:P
230,0,0.0,Q: i wub you Joie(:<br>A: (: ahaha hii ceara..
231,0,0.0,Q: is jon the person u like?<br>A: noo itss nottt
232,0,0.0,Q: Joie is beautifulllll. :)<br>A: aww thankss yuu aree to
233,0,0.0,Q: Joiieeeee:) I LaLaLovee Youu  <3<br>A: ahaha
234,1,9.333333333333334,"""""""bitchh"""" """"talkn shit"""" """"white trash skank"""" """"super ugly"""" """"bitch"""" etc.""""""""Q: lmao.. """"yurr reall funny skinny ass bitchh"""".. hm.. that isn't really much of an insult now is it? what if i was fat? lol u suck at talkn shit :] later white trash skank :] ur super ugly nd that guy u like really isnt gonna come back around for u. laterrrr A: ahhaha yuurr funnyy reall funny ndd i dntt want hatt guy too comee bckk too mee anyyy moree.ndd yeahh i suck at tlking shit.?i jstt dntt tlk shitt over thiss i wouldd tlk itt to yuurr face iff i knew whoo thiss wass.BITCH.! gett a life ndd stopp worrying aboutt mines.....!""""""Later white trash skank. BITCH!"
235,1,9.0,"""'fake bitch', 'out of your league', 'ugly ass'""""""""Fake bitch"""", """"Ugly ass"""", """"Bitch"""", """"Gett fucked uuppp"""", """"Skinny ass bitchh""""""""""""ur still a fake bitch"""" """"go find a real bf"""" """"not someone out of ur league"""" """"lol ugly ass"""" """"scared to get fucked upp"""" """"your realy funny skinny ass bitch"""""""
236,0,0.0,Q: piratee&#039;s or ninja&#039;s? Ahah<br>A: pirateesss .
237,0,0.0,Q: really. travis?<br>A: watt yuu meann...?
238,1,2.6666666666666665,"shit talkin bitchshit talkin bitch & wow reallyy whyy aree yuu tlking all thiis shitt over thiiss formsprings ndd nott inn myy facee whooss thee puss""""""shit talking bitch"""", """"tlkin all thiis shitt"""", """"whooss thee pussy"""""""
239,1,5.666666666666668,"still a bitch :]""thattss tlking shittt, bitch""still a bitch. talking shit."
240,1,1.0,"Suck it""""""Suck it"""""""
241,0,0.0,Q: uhm i think i love me some freaking joie thasss right  <3 :D<br>A: ahahah ndd ii lovee mee alott off myy lil floricell(: <33
242,0,0.0,Q: What do you think is your most attractive feature?<br>A: uhmmm ?
243,0,0.0,Q: What&#039;s your favorite drink?<br>A: lemenadeee(:
244,0,0.0,Q: Who do you like?<br>A: ummm.....ahhh hottt seniorrr(:
245,0,0.0,Q: Who is ur lover???<br>A: welll forr righhtt noww no onee iss_):
246,0,0.0,Q: Who&#039;s the most talented person you know?<br>A: uhm (:
247,1,4.333333333333333,"""""""Fagot""""""""""""whyy aree youu suchh aa faggottt""""""""""""faggottt"""""""
248,0,0.0,Q: you a sexxyy mommma =)<br>A: Ahaha thanks
249,1,6.0,"uglyyour ugly""""""your ugly"""""""
250,0,0.0,Q: <3 I love you  you&#039;re so beautiful.  I wanna be your boyfriend too.<br>A: sure you do liar
251,1,5.333333333333333,"""You best think twice before you try to steal my stuff, bitch. A: BITCH WHO THE FUCK SAID I WAS STEALIING YOUR STUFF? DUMB FUCK""""You best think twice before you try to steal my stuff, bitch  dumb fuck""""""""Bitch"""", """"Dumb fuck""""."""
252,1,2.6666666666666665,"""""""Show your face Anonymous"""" WTF?! You make no sense you fake ugly bitch""You make no sense you fake ugly bitchyou fake ugly bitch"
253,0,0.0,Q: (:<br>A: : )
254,0,0.0,Q: (girls)Can you belly dance?r (guys)can you break dance?<br>A: haha no
255,1,3.6666666666666665,your fake everyone knows ityou're fake and everyone knows ityour fake
256,0,0.0,Q: :(<br>A: D:
257,1,5.666666666666668,Be your damn self; I'm not fucking mental; you need to stfu and get a life; your comebacks suck tooThe whole post. i think you need to stfu and get a damn life instead of beng on here and faking some girl
258,1,4.0,"""""""you are fake"""", """"your stuuupid"""", """"fuck off may you?"""", and """"bitch i aint fake she is""""""""Q: :] you are fake though :D ? that makes no sense lolol why would you keep faking all these formsprings, your stuuupid :p we all know the real ashlee girls formspring already, soo fuck off may you? A: bitch i aint fake she is"""":] you are fake though :D ? that makes no sense lolol why would you keep faking all these formsprings, your stuuupid :p we all know the real ashlee girls formspring already, soo fuck off may you"""
259,1,6.0,"retarded"""""" :3 wow ashleeee your fakes amuse me lmao, okay, you are retarded to keep this page upp :]""""""""calls people """"retarded"""""""
260,1,5.333333333333333,"""""""my fucking ass""""""My fucking ass.faggot"
261,1,8.0,"suck dick hand jobs""""""13?r you're at the perfect age to learn how to suck dick and give hand jobs.""""""learn how to suck dick and give hand jobs."
262,0,0.0,Q: 484 264 3364 ; you should call me.<br>A: okay.
263,1,7.0,ugly ass bitch that NO BODY knowsUGLY ass bitchbut thanks ugly ass bitch that NO BODY knows and has no life and has to talk shit on formspring to pretty girls that she is jelouse of :) alright bitch. you ain't pretty pshh don't make me laugh
264,1,2.6666666666666665,"called me fat""you called me fat, why?""and you called me fat why?"
265,0,0.0,Q: are you fat?<br>A: nope
266,0,0.0,Q: Are You Good At Hangman? I Suck At It >.<<br>A: no
267,0,0.0,Q: Are you ready to start school? I am <3.<br>A: yea >_<
268,0,0.0,Q: are you single?<br>A: yea
269,1,4.333333333333333,"""""""you're probably ugly in real life""""""Q calls A fake and ugly.LMFAO"
270,0,0.0,Q: ashlee....i&#039;ve had the biggest crush on you for awhile!  i don&#039;t go on here a lot.  but please message me on www.findersingle.com under the username &quot;wishfulthinker&quot;.  please don&#039;t get all weird.  =)<br>A: NO NO!!!!!!!!!!!
271,0,0.0,Q: Ask me anythInclude Your User Info   ing<br>A: who are u?
272,1,4.666666666666667,"Bitch are you fucking stupid? Go fuck yourself.""bitch, your dumb, go fuck yourself"""
273,0,0.0,Q: Basicc Information -  Name ? Age ? Location ? Grade ?<br>A: ashlee 13 florida 7th
274,0,0.0,Q: best lil wayne song?<br>A: umm idk
275,0,0.0,Q: Best thing that happened to you this summer? :]<br>A: nothing really
276,1,7.333333333333332,"A crack heads shit""""""YOU LOOK LIKE A CRACK HEADS SHIT IN A TOILET""""""YOU LOOK LIKE A CRACK HEADS SHIT IN A TOILET"
277,1,5.666666666666668,"entire question and answer""""""bitch"""", """"stfu""""""BITCH"
278,0,0.3333333333333333,Q: bob<br>A: pepe?
279,0,0.0,Q: Call me tomorrow at 7:00 AM.<br>A: OK
280,1,4.0,Chick? Are you a fucking lesbain?Are you a fucking lesbain
281,0,0.3333333333333333,Q: Chicken Or Hamburgers?<br>A: chicken <3333
282,0,0.0,Q: cuter<br>A: me?
283,0,0.0,Q: cyrus?<br>A: stalker?
284,1,4.666666666666667,"""""""do i even know you ? and why the fuck are you leaving shit on my wall. seriously?get a life.""""""fuck shit"
285,0,0.0,Q: do i know you?<br>A: Do I know you?
286,0,0.0,Q: Do words really hurt you?<br>A: no
287,0,0.0,Q: do you curse?<br>A: yea
288,0,0.0,Q: Do you hate when people give short boring answers to your questions?<br>A: yea all the time
289,0,0.0,Q: Do you know anyone who will do almost  anything for attention? -_- .<br>A: yea my sister
290,0,0.0,Q: do you like adtf<br>A: yea
291,0,0.0,Q: do you like bodtf?<br>A: yea :)
292,0,0.0,Q: do you like nevershoutnever<br>A: kinda
293,0,1.0,Q: Do you like to clean?<br>A: yea i don't like it when it's dirty
294,0,0.0,Q: Do you like your name?<br>A: yea :)
295,0,0.0,Q: Do you love Twilight as much as this? I bet this will be your new homepage. http://MyTwilightSearch.com<br>A: ew i hate twilight
296,0,0.0,Q: Do you miss your hometown?<br>A: lol no
297,0,0.0,Q: do you think you could make it in the woods with just camping supplys for a week? {no cellphone.)<br>A: hell no
298,0,0.0,Q: Does it bother you when strangers try to tell you what to do?<br>A: yea -__-
299,1,2.6666666666666665,Does it make you mad you have tonsssss of hate groups on myspace?does it make you mad that you have tons of hate groups on myspace
300,0,0.0,Q: does your bedroom door have a lock on it?<br>A: no
301,1,4.666666666666667,Don't call her a bitchBitchbitch.
302,0,0.0,Q: Don&#039;t You Hate How People Make Fake Celerbity Pages? >.<<br>A: yea that is sooo annoying
303,0,0.0,Q: dont you hate it when people are only dating for about 2 days and they put &quot;i love (the persons name)&quot; on there statuses and stuff? I do >.<<br>A: i hate that so much
304,1,5.333333333333333,"YOUR SO STUPIDDDD Not as stupid as youYour so stupid STFU & Not as stupid as you""YOUR SO STUPIDDDD, delete this accountt"""
305,1,7.0,"everyone hates you.  delete all your socialing sites.""""""dude it seems like everyone hates you. you should just delete all your socialing sites. (:""""""everyone hates you"
306,0,0.0,Q: Ever been in a gang? :O<br>A: no
307,0,0.0,Q: ever dyed your hair? if so how many times?<br>A: never
308,1,3.0,"""dumb,fake""""""""shes dumb"""", """"I told her she was fake"""", """"everyone look""""""""I Told Her She Was Fake, Then She Was Like Im Not Fake, Then She Took Bettys Pictures. SHES DUMB!"""
309,1,4.666666666666667,"Ew; gross; ugly; bitch""""""ew you're gross. ugly. BITCH"""" """"not as gross as you bitch"""""""
310,1,0.6666666666666666,"""""""ewwww""""""ewwwww"
311,1,2.0,"fakeFaaaaake. :D""calls people """"fake"""""""
312,1,4.666666666666667,fakefake
313,1,1.0,your fakeQ and A call each other fake.
314,0,0.0,Q: Faveee Timee - Sport ?<br>A: volleyball
315,0,0.0,Q: favorite band<br>A: hm i don't have one
316,0,0.0,Q: favorite color?<br>A: purple : )
317,0,0.0,Q: favorite song?<br>A: hmm probably Alejandro by lady gaga
318,0,0.0,Q: favorite song?<br>A: I already answered that
319,0,0.0,Q: Favve Song ?<br>A: alejandro by lady gaga
320,1,7.666666666666668,"""""""get a life you twisted bitch!""""""get a life you twisted bitch""twisted, bitch"""
321,0,0.0,Q: GIRLS - Do|Have you cheered? GUYS - Do|Have you played football? :]<br>A: nope
322,0,0.0,Q: GIRLS; Have You Ever Faught Over A Guy? What Happened? GUYS; Has A Girl Ever Faugh Over You? What Happened? :]<br>A: nooo
323,1,5.333333333333333,"""go to hell, ugly""Go to hell & you go to hell ugly wannabe scene chick""""""GO TO HELL"""" """"you go to hell ugly wannabe scene chick"""""""
324,1,3.333333333333333,"face is nasty""""""your face is nasty""""""Grosss! Your face is nasty"
325,1,3.0,"your face is nasty""""""your face is nasty"""" """"so is yours""""""your face is nasty"
326,1,4.333333333333333,"why would you even start shit with me""""""GET A LIFE"""""""
327,0,0.0,Q: GUYS- What do you hate most about girls?  GIRLS- What do you hate most about guys?<br>A: they can be annoying
328,1,8.666666666666666,"stop writing on my wall""""""haha lifeless cunt stop writing on my wall you shit faced slut""""""haha lifeless cunt stop writing on my wall you shit faced slut"
329,0,0.0,Q: Have you ever been to Georgia<33? :]<br>A: no but i wanna go their
330,0,0.0,Q: Have you ever hated that you loved someone? >.<<br>A: not really
331,1,3.333333333333333,"damn. get a life.damn. get a life.""""""get a life"""""""
332,0,0.0,Q: hello.<br>A: hey?
333,0,0.0,Q: Hey  it&#039;s your cousin again :] When are you coming to visit us? I&#039;m gonna make a formspring :]<br>A: idk
334,1,1.6666666666666667,"fake""""""hey everyone this is the girl that fake""""""this is the girl that fakes ta"
335,1,0.6666666666666666,"""people have been """"talking shit""""""""""""I'm tired of everyone commenting on my damn formspring talking shit"""""""
336,1,6.333333333333332,Q: hey why dont you go kill yourself alot of ppl would be really happy :)Q: hey why dont you go kill yourself alot of ppl would be really happy :)
337,1,9.333333333333334,"Q calls A a fucking bitch. A fucking stupid ass cunt. Takes an angry tone. A responds in kind.""""""Q: heyyy, your an ugly fucking bitch, you think your sexy? haha, you ain't shit besides an ugly bitch. & beware of what? ill fucking put your shit on blast. fucking stupid ass cunt. fuck off, & stop hatein on peoples pages before i go off on your ugly ass. A: please bitch what are you going to do nothing. If i were i would get a life""""""""Q: heyyy, your an ugly fucking bitch, you think your sexy? haha, you ain't shit besides an ugly bitch. & beware of what? ill fucking put your shit on blast. fucking stupid ass cunt. fuck off, & stop hatein on peoples pages before i go off on your ugly ass. A: please bitch what are you going to do nothing. If i were i would get a life"""
338,1,1.6666666666666667,hi asslee asshole :Dhi asslee asshole
339,1,6.0,"I'd love to ram a metal pole up your ass""Hi you smelly rotten poo. You smell like pigs vomit! Did you just go to the toilet? I wondered what that smell was, you missed the toilet and it fell on your ugly clothes, are you poor? You stink like hamster poo. I'd love to ram a metal pole up your ass.""""smelly, rotten, vomit, poo, ugly, poor, stink, """"I'd love to ram a metal pole up your ass."""""""
340,1,2.6666666666666665,"you're ugly as hell so beware""ugly as hell, beware"""
341,0,0.0,Q: hi<br>A: Hey
342,0,0.0,Q: hi<br>A: hey (;
343,0,0.0,Q: Hmm  What Questionss? Inbox Me Some Ideas ;]<br>A: sure
344,0,0.0,Q: how are you?<br>A: Great you?
345,0,0.0,Q: how is your mom<br>A: great  yours?
346,0,0.0,Q: How Many Siblings Do You Have?<br>A: 1
347,0,0.0,Q: How many silly bands do you own? :]<br>A: none
348,1,1.6666666666666667,"sicko""sick, how much do you have sex"""
349,0,0.0,Q: how often do you go to the salon and get something done to your hair?<br>A: like twice a month
350,0,0.0,Q: How old are you?<br>A: does it matter
351,0,0.0,http://files.formspring.me/profile/20100511/4bea173ca6455_thumb.jpg
352,1,3.0,"""I've never said ur ugly, learn how to spell""learn how to spell"
353,1,4.0,"you seem like a bitchyou seem like a bitch""""""i dont know you, but you seem like a bitch"""""""
354,0,0.0,Q: i found you on jensens thingie. i cant really see your picture but i guess your cute?<br>A: on what? thanks (:
355,0,0.0,Q: I Hate When Formspring Messes Up  Don&#039;t You ? -_-<br>A: sometimes
356,0,0.0,Q: i hate when people are mad at for no reason at all...what about you?<br>A: i dislike that
357,1,6.0,"i hope your asswhole gets sniffed by aids Hope you get aids (:""""""i hope your asswhole gets sniffed by aids"""", """"Hope you get aids (:""""""""Asswhole, aids"""
358,0,0.0,Q: I know  they&#039;re amazing!! The singer Jeremy McKinnon is soooooo funny :) He loved giving me high fives. My shirt is so cool too. It&#039;s with a fat guy on it. lol. Do you know the band August Burns Red?<br>A: dude like i said your so lucky! no
359,1,3.333333333333333,"""people are """"dissing"""" others""""i like how everyone writes you just to insult you. seriously, all your questions are dissing you! HAHAH.""""everyone writes you just to insult you, all your questions are dissing you"""
360,0,0.0,Q: i like yur bg<br>A: thanks
361,0,0.0,Q: I LOVE ADTR! VvV They&#039;re my fav. I know every song by heart.<br>A: serious? they are a good band :D
362,1,7.0,"""sexy, dumbasssssss, bitch""""""""dumbasssssss"""" """"are you sure bitch""""""""sexy, bitch"""
363,0,0.0,Q: I really wanna take you downn ;] ( It&#039;s a song! ) lmfaoo .<br>A: lmfao i thought something else
364,1,10.0,""""""" swear to fucking god bitch""""""""Q: i swear to fucking god bitch. i hate you so much. you think you can add people and just talk shit on there pages? haha, naaa. yuuu must got us fucked up. im going to hunt your ass down and beat the shit out of youu with my own to hands. kbitchhhh? A: lame ass joke you can't do shit""""i swear to fucking god bitch, i hate you so much, im going to hunt your ass down and beat the shit out of youu with my own to hands."""
365,1,8.666666666666666,"""I'm not a creepy stalker. Just everyone fucking hates you so everyone knows what you fucking do. You remind me of Harmony Flashpink but uglier and alittle more pathetic. Everyone knows you fake yourself and other girls, and you want attention. Dumbfuck.""""Q says everyone hates A, uses lots of curse works, calls A ugly fake & pathetic. Calls A dumbfuck A, apparently, called Q a creepy stalker.""""""""everyone fucking hates you"""" """"everyone knows what you fucking do"""" """"You remind me of Harmony Flashpink but uglier and a little more pathetic"""" """"Everyone knows your face yourself"""" """"You want attention"""" """"Dumbfuck"""""""
366,1,1.3333333333333333,I'm not fakeliarliar
367,0,0.0,Q: If you had to perform at the circus  what trick would you do?<br>A: idk........
368,1,2.0,"""""""If Your Going To Be Rude & Give Smart Ass Answers; We Will Unfollow You. :]""""""If Your Going To Be Rude & Give Smart Ass Answers"
369,1,9.0,"""""""im a big fan of betty and u is ugler than her so fuck up bitch,u ugly shit head""""""""so fuck up bitch,u ugly shit head""lots of curse words and hurtful terms in question."
370,0,0.0,Q: im bored<br>A: same here :
371,0,0.0,Q: Is There Anyone You Wish You Never Met? -_-<br>A: no
372,0,0.0,Q: its cool how you swear when your only 13 :)<br>A: i know
373,0,0.0,Q: lala<br>A: lololol
374,1,3.6666666666666665,"Q: ... learn how to be a proper fake A: you learn to keep your damn mouth shut""fake, damn mouth shut""keep your damn mouth shut"
375,1,7.0,"""LMFAO, you're fucking creepy & must have no friends nor life, if you have to create muliple formsprings of yourself, saying theyre fakes. Quit thinking everyone wants to be you, & they copy you. No one would fake you. I'm sorry your such a pathetic poser."""", you're fucking creepy & must have no friends nor life,""""you're fucking creepy, your such a pathetic poser"""
